District_ID,State_ID,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs
2029,27,2005,0,0,0,0,0,0,0,0,0,0
3329,3,2003,0,6,1,0,0,0,9,86,0,74
4170,22,2013,1,3,2,0,0,1,8,0,0,12
8328,33,2006,0,0,0,0,0,0,0,4,0,4
6284,5,2012,0,0,0,0,0,0,0,0,0,0
3621,35,2009,8,2,0,0,0,3,5,0,0,123
9299,12,2009,0,0,0,0,0,0,0,1,0,0
5871,35,2008,7,0,0,0,0,0,5,0,0,21
1482,15,2002,3,2,1,0,1,0,9,2,0,8
4588,22,2007,0,14,0,0,0,0,44,0,0,83
3180,6,2008,0,0,0,0,0,0,7,73,0,0
1819,24,2009,0,0,0,0,0,0,0,0,0,0
8771,24,2004,0,0,0,0,0,0,0,0,0,0
5613,3,2005,0,0,0,0,0,0,0,75,0,75
8933,31,2009,3,4,3,0,0,0,112,0,0,31
127,26,2012,0,0,0,0,0,0,0,0,0,0
3311,23,2003,0,0,0,0,0,0,0,2,0,1
7116,8,2003,0,0,0,0,0,0,0,0,0,0
3345,35,2007,5,2,5,0,1,1,6,23,0,34
9194,17,2009,0,0,0,0,0,0,0,0,0,0
4928,37,2010,0,1,0,0,0,1,0,0,0,0
2115,23,2009,0,1,0,0,1,0,0,5,0,15
353,5,2005,0,0,0,0,0,0,0,0,0,0
2628,19,2005,1,1,1,0,0,0,5,0,0,5
4612,27,2004,0,0,0,0,0,0,0,0,0,0
4315,5,2011,0,0,0,0,0,0,0,0,0,0
8044,35,2003,6,1,0,0,0,0,0,11,0,4
52,33,2013,0,0,0,0,0,0,0,30,0,0
3132,37,2010,0,0,0,0,0,0,0,0,0,0
6038,8,2012,0,1,1,0,0,0,0,0,0,2
4514,5,2013,0,0,0,0,0,0,0,1,0,1
9665,9,2011,0,0,0,0,0,0,0,0,0,1
3354,4,2010,0,0,0,0,0,0,0,0,0,0
6826,23,2004,0,1,0,1,1,2,1,2,2,12
3982,30,2006,0,1,0,0,0,0,0,11,0,8
942,17,2006,0,0,0,0,0,0,0,0,0,0
7664,5,2011,0,0,0,0,0,0,0,0,0,0
3875,17,2001,1,1,0,0,0,0,0,0,0,0
4723,37,2003,0,0,0,0,0,0,0,0,0,0
6055,30,2012,0,0,0,0,0,0,0,0,0,1
2557,14,2005,1,2,0,0,3,0,9,0,0,24
4970,35,2008,5,0,2,0,0,0,0,111,0,1
6455,5,2002,0,0,0,0,0,0,0,0,0,0
93,16,2013,0,0,0,0,0,0,0,0,0,0
6506,22,2011,1,0,0,0,0,0,0,0,0,13
2363,22,2001,3,18,0,0,0,4,21,20,0,109
290,31,2011,2,12,0,0,0,3,3,1,0,157
8763,14,2010,0,0,0,0,0,0,1,0,0,3
913,17,2012,0,0,0,0,0,0,0,0,0,0
4042,12,2013,0,0,0,0,0,0,0,26,3,26
8511,31,2010,3,5,0,0,0,0,130,0,0,78
7915,19,2013,1,3,0,0,0,0,2,35,0,29
7582,18,2009,0,0,0,0,0,0,0,0,0,0
7611,26,2013,0,0,0,0,0,0,0,0,0,0
3655,14,2005,1,1,1,0,0,0,1,5,0,1
384,31,2008,0,0,0,0,0,0,0,3,0,0
4064,28,2013,3,6,2,0,0,2,43,70,0,0
5927,25,2012,0,0,0,0,0,0,0,0,0,0
2700,37,2004,0,0,0,0,0,0,0,0,0,0
2886,14,2009,0,2,1,0,0,0,5,6,0,5
5463,6,2007,0,0,0,0,0,0,0,1,0,0
2211,23,2012,0,0,1,0,0,0,0,10,0,7
2378,28,2002,1,4,1,0,0,1,63,0,0,14
2242,28,2007,2,2,0,0,0,2,0,48,0,0
5355,33,2001,0,0,0,0,0,0,0,1,0,0
1291,35,2011,13,8,0,0,0,3,23,36,0,82
9012,33,2010,1,0,0,0,0,0,0,15,0,0
8408,17,2011,0,0,0,0,0,0,0,0,0,0
890,29,2006,0,0,0,0,0,0,0,0,14,0
1738,33,2013,0,2,0,0,0,0,4,44,0,0
5888,3,2008,5,7,0,0,0,0,49,23,0,113
9557,5,2011,0,0,0,0,0,0,0,0,0,0
3452,12,2004,0,0,0,0,0,0,0,0,0,0
741,6,2001,1,2,0,0,0,3,21,30,0,0
445,37,2003,0,0,0,0,0,0,0,0,0,0
5115,4,2012,0,0,0,0,0,0,0,0,0,0
4762,35,2005,9,4,3,0,1,1,8,0,0,29
3282,19,2003,0,0,0,0,0,0,0,59,12,0
3093,5,2004,0,0,0,0,0,0,0,0,0,4
522,6,2007,0,2,0,0,0,4,17,25,0,19
8191,3,2001,10,8,0,0,0,0,9,79,25,90
5737,3,2004,0,4,0,0,0,0,12,82,0,66
5392,15,2005,0,0,0,0,0,0,0,3,0,0
5502,28,2011,0,4,0,0,0,1,4,49,0,0
9042,35,2008,2,3,0,0,0,0,3,0,0,8
8533,5,2011,0,0,0,0,0,0,0,0,0,0
1579,20,2009,1,4,0,0,0,0,8,6,0,19
8658,33,2010,0,0,0,0,0,0,0,62,0,0
5032,31,2006,0,1,0,0,0,0,10,2,0,15
5768,12,2008,0,0,0,0,0,0,0,0,0,0
4977,36,2005,0,1,0,0,0,0,0,3,0,0
6680,15,2006,0,0,0,0,0,0,0,1,0,1
6622,28,2001,0,2,0,0,0,0,0,13,0,13
7701,33,2002,3,0,0,0,0,0,9,8,0,0
5143,31,2010,0,0,1,0,0,2,0,0,0,81
5568,23,2009,0,0,0,0,0,0,2,8,1,11
68,36,2005,2,4,4,0,0,0,3,0,0,0
1761,30,2007,0,0,0,0,0,0,1,4,0,4
9820,28,2012,0,5,2,0,0,2,3,53,0,0
7713,19,2005,0,0,1,0,0,0,14,31,0,15
3597,18,2004,0,0,0,1,0,0,1,3,0,3
7353,36,2008,0,0,0,0,0,0,0,0,0,0
3743,33,2001,3,2,0,0,0,0,0,39,0,0
3900,28,2003,0,1,0,0,0,0,3,0,0,24
9250,23,2001,0,2,0,1,0,0,0,1,1,5
560,17,2007,0,0,0,0,0,0,0,0,0,0
6490,18,2002,0,0,0,0,0,0,1,2,0,1
8302,6,2004,0,0,0,0,0,0,0,25,0,0
9087,37,2008,0,0,0,0,0,0,0,0,0,0
1506,6,2008,2,3,0,0,0,6,62,10,0,51
9741,22,2007,3,2,0,0,0,0,10,0,0,11
7159,31,2009,2,4,0,0,0,3,7,4,0,171
2901,18,2012,0,4,0,0,0,0,8,27,0,17
6046,19,2011,3,4,1,0,0,0,1,102,0,7
2625,22,2001,0,0,0,0,0,0,0,0,0,0
5562,20,2003,0,0,0,0,0,0,0,10,0,3
7511,26,2006,0,0,0,0,0,0,0,0,0,0
7623,8,2013,0,0,0,0,0,0,1,0,0,2
4138,6,2012,0,0,0,0,0,1,7,129,0,3
6738,37,2010,0,0,0,0,0,0,0,0,0,3
8180,37,2009,0,0,0,0,0,0,0,0,0,0
9442,5,2011,0,0,0,0,0,0,0,0,0,0
9270,16,2010,0,0,0,0,0,0,1,4,0,7
7125,4,2005,0,0,0,0,0,0,0,0,0,0
6634,22,2003,2,4,0,0,0,0,18,0,0,6
9536,19,2007,5,1,1,0,0,0,61,178,4,120
3407,33,2005,0,1,0,0,0,0,5,18,0,37
2103,19,2010,1,1,0,0,0,0,0,83,0,85
7927,22,2009,1,16,2,0,0,2,104,0,0,50
9283,27,2010,0,0,0,0,0,0,0,0,0,0
2334,5,2002,3,0,4,0,2,2,14,0,0,22
4196,27,2008,0,0,0,0,0,0,0,0,0,0
8901,6,2012,0,0,0,0,0,0,0,23,0,1
5732,20,2009,0,1,0,0,0,0,13,2,0,21
5090,5,2013,0,0,0,0,0,0,0,0,0,0
9136,35,2012,2,4,7,0,0,0,6,0,0,51
7091,16,2012,0,0,0,0,0,0,0,2,0,0
4454,3,2003,7,8,0,0,0,0,20,49,3,53
8444,23,2001,3,3,0,0,0,0,1,3,4,9
63,25,2008,0,0,0,0,0,0,0,0,0,0
1463,22,2010,9,8,1,0,0,2,16,0,0,43
4895,35,2008,3,7,4,0,0,0,7,63,0,94
8627,15,2005,0,0,0,0,0,0,0,5,0,7
7931,30,2010,0,0,0,0,0,0,0,2,0,2
1818,28,2013,0,0,0,0,0,0,0,2,0,0
6696,22,2011,1,6,1,0,0,0,16,0,0,11
5196,35,2013,4,1,5,0,0,0,0,11,0,42
3614,29,2010,0,0,1,0,0,0,1,0,2,0
2982,26,2008,0,0,0,0,0,0,0,0,0,0
5509,15,2005,0,0,0,0,0,0,0,0,0,0
4664,28,2012,0,0,0,0,0,0,1,8,0,0
1929,6,2003,0,0,1,0,0,1,17,62,0,4
7314,18,2010,0,0,0,0,0,0,0,0,0,0
78,35,2002,1,1,2,0,0,2,2,31,0,2
748,33,2006,2,1,0,0,0,1,0,21,0,0
7194,31,2003,0,0,0,0,0,0,0,5,0,0
3156,18,2003,0,1,0,0,0,0,0,0,0,1
3804,35,2009,5,6,8,0,0,0,3,0,0,52
1551,3,2013,0,0,0,0,0,0,0,0,0,0
8576,35,2002,6,6,2,0,0,3,6,8,48,3
444,23,2009,1,5,0,0,1,0,0,5,0,4
4079,35,2013,1,2,5,0,0,0,0,0,0,42
2899,16,2010,0,0,0,0,0,0,0,4,0,0
3254,30,2013,7,22,8,0,0,0,37,13,0,39
4284,19,2007,0,0,0,0,0,0,1,17,0,16
4700,18,2008,0,0,0,0,0,0,0,16,0,13
2065,35,2004,1,1,0,0,0,0,4,15,0,19
422,17,2011,0,0,0,0,0,0,0,0,0,0
2,33,2001,0,0,0,0,0,0,0,12,0,0
5992,23,2006,1,0,0,1,1,0,1,7,0,0
6890,20,2007,1,5,0,0,1,0,10,4,0,10
5385,33,2008,2,1,0,0,0,0,10,22,0,9
2298,35,2004,3,3,1,1,0,0,5,5,0,13
8320,14,2009,0,0,1,0,0,0,0,0,0,4
6091,16,2011,0,0,0,0,0,0,0,0,0,0
1700,18,2005,2,0,0,0,0,1,2,2,2,2
277,35,2002,5,1,0,0,0,0,3,50,5,41
3212,8,2001,0,0,0,0,0,0,0,0,0,0
8128,20,2008,0,1,0,0,0,0,12,3,0,13
3950,3,2008,0,0,0,0,0,0,0,1,1,0
6859,6,2003,0,0,0,0,0,0,24,24,0,0
6395,31,2003,0,2,0,0,0,2,3,1,0,74
8523,35,2007,6,11,1,0,0,0,9,10,0,16
5772,23,2010,0,2,0,0,0,0,0,2,0,2
510,17,2005,0,0,0,0,0,0,0,0,1,0
9446,20,2010,1,6,1,0,0,2,41,2,0,19
6908,11,2001,0,0,0,0,0,0,0,0,0,0
8569,33,2006,0,0,0,0,0,0,0,6,0,0
7781,18,2009,0,0,0,0,0,0,0,11,0,0
2277,16,2002,0,0,0,0,0,0,0,5,0,5
7438,6,2008,0,0,0,0,0,0,0,167,0,0
7011,34,2001,0,0,0,0,0,0,0,1,0,1
8498,22,2008,0,2,0,0,0,0,2,0,0,15
6777,22,2011,3,11,0,0,0,2,7,0,0,39
9070,3,2002,2,4,0,0,0,0,26,16,52,0
8353,14,2007,1,3,3,0,3,0,18,0,1,47
2656,19,2004,3,4,0,0,0,0,7,54,1,54
218,32,2001,0,0,2,0,2,0,2,0,0,0
4347,37,2008,0,0,0,0,0,0,0,0,0,0
5532,14,2004,1,1,1,1,0,0,3,67,0,94
6443,23,2012,1,1,1,0,0,1,1,7,0,21
8509,35,2013,4,4,5,0,0,0,0,0,0,32
5240,5,2004,0,0,0,0,0,0,0,0,0,0
9346,22,2011,0,0,0,0,0,0,0,0,0,0
2381,30,2004,0,0,0,0,0,0,0,3,0,1
5068,22,2004,0,1,0,0,0,0,2,3,0,0
752,30,2007,2,1,1,0,0,0,4,88,0,81
3926,35,2004,0,2,0,0,0,0,2,2,0,2
8198,6,2008,0,0,0,0,0,0,0,76,0,0
8721,18,2011,0,0,0,0,0,0,5,6,0,2
2566,22,2003,0,0,0,0,0,0,0,0,0,0
4651,20,2009,0,7,1,0,2,0,17,5,0,9
6651,18,2011,0,0,0,0,0,0,0,0,0,0
516,6,2005,12,16,5,4,6,19,319,1141,95,207
6687,19,2011,0,0,1,0,0,0,18,35,0,16
2661,11,2007,0,0,0,0,0,0,0,0,0,0
4355,23,2008,0,1,0,1,0,1,3,8,0,15
2299,31,2010,0,8,2,0,0,0,15,7,0,103
1356,18,2001,1,1,0,0,0,0,0,0,0,0
8954,20,2005,2,5,0,0,0,0,12,5,0,7
9798,22,2007,2,16,0,0,0,0,9,63,0,36
8420,23,2008,0,4,1,0,0,0,2,5,2,10
8450,28,2012,0,3,0,0,0,0,0,9,0,0
5020,33,2007,39,27,3,0,0,15,198,1064,6,391
484,18,2005,0,0,0,0,0,0,4,2,2,9
685,25,2005,0,0,0,0,0,0,0,0,0,0
5954,33,2011,1,0,0,0,0,0,0,31,0,0
4474,14,2004,1,1,3,0,3,0,10,16,2,13
5631,19,2004,0,0,0,0,0,0,1,44,0,44
4460,23,2006,0,0,0,2,0,0,0,5,0,4
7967,19,2008,2,1,1,0,0,0,12,1,0,21
2443,30,2004,0,2,0,0,0,0,2,1,0,2
2141,19,2010,0,0,0,0,0,0,1,19,0,19
13,31,2011,0,2,1,0,0,0,22,0,0,5
6498,20,2003,0,2,0,0,0,1,6,0,0,5
7822,37,2013,0,0,0,0,0,0,0,1,0,0
849,16,2007,0,0,0,0,0,0,0,1,0,0
7667,35,2007,310,318,153,4,14,66,394,2113,8,2764
5813,18,2002,0,0,0,0,0,0,0,2,0,1
7034,17,2007,0,0,0,0,0,0,0,0,0,0
2055,17,2001,0,0,0,0,0,0,0,0,0,0
9358,17,2010,0,0,0,0,0,0,0,0,0,0
7306,22,2003,0,3,0,0,0,0,0,0,0,31
3609,18,2002,0,0,0,0,0,0,0,1,0,1
7206,37,2002,0,0,0,0,0,0,0,0,0,0
6815,25,2013,0,0,0,0,0,0,0,0,0,0
9472,8,2008,1,6,0,0,0,0,1,0,0,24
4682,19,2007,0,1,1,0,0,0,10,18,0,7
1518,35,2007,7,8,2,0,0,0,0,34,0,19
3267,6,2003,0,0,0,0,0,0,0,1,1,0
5163,3,2012,3,3,0,0,0,0,19,31,0,85
7450,12,2002,0,0,0,0,0,0,0,3,0,0
6934,7,2004,0,0,0,0,0,0,0,0,0,0
7524,26,2012,0,0,0,0,0,0,0,0,0,0
2146,18,2006,0,4,0,0,0,0,4,9,0,2
7772,26,2008,0,0,0,0,0,0,0,0,0,0
7759,12,2013,0,0,0,0,0,0,0,2,0,0
6372,5,2010,0,0,0,0,0,0,0,0,0,0
8121,25,2006,0,0,0,0,0,0,0,0,0,0
7012,20,2013,1,9,0,0,0,0,18,7,0,24
1994,35,2007,1,3,10,0,1,1,12,11,0,37
873,37,2010,0,0,0,0,0,0,0,0,0,0
2241,3,2009,1,2,0,0,0,0,18,44,0,24
9118,16,2003,0,0,0,0,0,0,1,8,0,9
5653,35,2008,3,14,7,0,0,2,18,71,0,103
2874,28,2003,0,2,0,0,0,0,32,54,0,20
9606,35,2013,2,1,2,0,0,0,0,0,0,68
265,37,2011,0,1,0,0,0,0,7,37,0,14
6133,36,2005,3,5,3,0,0,0,1,1,0,0
5592,23,2012,1,4,0,0,0,0,0,6,1,15
7824,20,2004,0,1,0,0,0,0,3,4,0,0
286,19,2002,1,1,0,1,0,0,14,28,8,16
1548,28,2005,0,2,2,0,1,2,9,59,0,0
8744,18,2001,0,0,0,0,0,0,0,0,0,0
1085,35,2013,1,1,2,0,0,0,1,0,0,15
75,33,2010,0,0,0,0,0,0,0,1,0,0
2671,28,2011,0,2,0,0,0,0,2,15,0,0
5698,22,2001,0,1,0,0,0,0,2,1,0,0
9361,15,2004,1,0,1,0,0,0,3,2,0,4
909,6,2012,1,3,0,0,0,3,14,153,0,1
3391,35,2004,11,5,1,0,0,0,2,0,0,7
4592,27,2002,0,0,0,0,0,0,0,0,0,0
5213,31,2013,2,2,0,0,0,2,0,0,0,177
6745,20,2004,0,1,0,0,2,0,8,10,0,11
2936,31,2007,7,18,1,0,0,1,35,5,0,208
3917,28,2005,0,1,0,0,0,0,27,28,0,0
8981,22,2002,0,2,0,0,0,0,1,0,0,7
8067,22,2003,3,9,2,0,2,7,10,0,0,133
2397,32,2006,0,0,0,0,0,0,0,1,0,1
2694,35,2006,2,6,1,0,1,2,17,18,0,71
4493,6,2003,0,0,0,0,0,0,24,35,0,0
3972,23,2013,0,8,0,0,0,0,1,1,0,14
8231,18,2004,0,0,0,0,0,0,0,4,0,1
137,37,2008,0,0,0,0,0,0,0,0,0,0
6074,28,2002,1,2,1,1,1,0,7,9,0,7
4239,6,2013,0,0,0,0,0,0,0,130,0,0
837,22,2003,10,14,1,0,0,4,15,0,0,195
5108,30,2012,1,0,0,0,0,0,0,0,0,3
1760,15,2011,0,0,0,0,0,0,0,1,0,0
489,28,2013,0,2,0,0,0,0,21,42,0,0
203,35,2005,2,1,2,0,0,0,5,16,1,16
9760,20,2013,1,17,0,0,1,1,35,4,0,14
2031,33,2006,0,1,2,0,0,0,13,37,0,21
2538,33,2008,3,0,0,0,0,0,0,15,0,0
5317,35,2005,6,3,1,0,0,2,2,2,2,23
8564,37,2010,0,0,0,0,0,0,0,9,0,10
2368,35,2013,2,0,0,0,0,0,0,20,0,22
4360,5,2010,0,0,0,0,0,0,0,0,0,0
2931,19,2001,0,0,0,0,0,0,0,43,1,0
2482,35,2009,3,8,21,0,0,0,24,0,0,210
7992,33,2007,0,1,0,0,0,0,1,20,0,9
1951,23,2013,0,3,1,0,0,0,4,10,0,9
3737,25,2007,0,0,0,0,0,0,0,0,0,0
9079,3,2009,2,3,0,0,0,0,6,15,0,43
9132,16,2010,0,0,0,0,0,0,0,0,0,0
9686,14,2008,0,0,1,0,0,0,7,24,0,8
1824,14,2009,0,0,1,0,0,0,1,16,0,4
3103,33,2001,1,1,0,0,0,0,0,50,0,9
5558,31,2003,1,2,0,0,0,1,1,206,0,0
410,31,2008,0,3,2,0,0,0,6,4,0,40
7339,6,2001,0,0,0,0,0,0,76,0,0,0
1354,8,2006,0,0,0,0,0,0,0,0,0,0
7688,32,2008,0,1,2,0,1,0,3,0,0,0
4452,28,2004,1,1,0,0,1,1,16,0,0,0
358,28,2009,0,0,0,0,0,0,0,1,0,1
8381,37,2011,0,0,0,0,0,0,1,6,0,5
8266,28,2001,0,0,0,0,0,0,0,44,0,0
2974,35,2005,1,3,0,0,0,1,3,31,0,23
9517,8,2010,0,0,0,0,0,0,0,0,0,0
2598,30,2011,0,2,0,0,0,0,1,2,0,1
6978,15,2002,0,0,0,0,0,0,0,4,0,4
4483,23,2001,1,3,1,0,0,0,0,7,1,10
9134,3,2012,2,4,0,0,0,0,9,5,0,8
5679,8,2007,0,0,0,0,0,0,0,0,0,0
888,35,2013,3,5,0,0,0,0,4,0,0,89
2958,7,2005,0,0,0,0,0,0,0,0,0,0
2887,3,2001,0,1,4,0,0,0,3,0,15,32
5873,18,2008,0,1,0,0,0,0,3,6,0,2
7435,20,2001,0,3,0,0,0,0,10,5,0,2
8605,16,2010,0,0,0,0,0,0,0,2,0,7
8318,11,2012,0,0,0,0,0,0,0,0,0,0
9092,37,2013,0,0,0,0,0,0,0,1,0,1
2933,35,2008,0,3,2,0,0,0,0,68,0,0
2474,16,2011,0,1,0,0,0,0,0,21,2,0
7872,6,2010,0,0,0,0,0,0,65,82,0,20
7681,5,2002,0,0,0,0,0,0,0,0,0,0
9509,28,2006,1,4,0,1,0,1,0,17,0,17
8976,6,2011,2,0,2,0,0,3,12,91,0,0
8103,17,2004,0,0,0,0,0,0,0,0,0,1
3690,35,2001,4,1,0,0,0,0,0,39,0,0
1388,5,2004,0,0,0,0,0,0,0,0,0,0
4083,3,2010,1,11,2,0,0,0,20,148,0,106
12,7,2006,0,0,0,0,0,0,0,1,0,1
7440,3,2006,2,4,0,0,0,0,2,56,0,0
4352,18,2013,6,6,4,0,0,1,268,479,0,214
2497,14,2001,0,0,0,0,0,0,0,1,0,4
3010,28,2002,1,0,0,0,0,0,7,12,0,4
4635,6,2001,2,0,0,1,1,1,29,3,0,0
8649,28,2010,0,0,0,0,0,0,2,15,0,0
6739,27,2002,3,3,0,0,0,0,0,0,0,11
6232,36,2012,1,1,2,0,0,0,1,0,0,0
8203,8,2009,1,0,0,0,0,0,2,1,0,20
6664,13,2004,0,0,0,0,0,0,0,0,0,0
6249,31,2009,2,5,2,0,0,0,85,1,0,90
1367,3,2005,0,0,0,0,0,0,0,1,0,0
557,23,2006,0,2,0,0,0,0,1,8,1,3
4278,6,2004,0,0,0,0,0,0,2,44,3,4
6186,3,2009,0,0,3,1,1,5,2,168,6,35
9038,3,2010,0,3,0,0,0,0,10,44,0,26
3258,35,2003,0,0,0,0,0,0,0,10,3,0
6748,25,2010,0,0,0,0,0,0,0,0,0,0
5595,16,2003,3,7,0,8,6,0,3,36,1,43
2092,19,2010,0,3,1,0,0,0,2,42,0,42
7678,8,2004,0,8,0,0,1,0,0,1,0,36
1911,20,2010,0,1,0,0,0,0,13,2,0,4
6480,26,2002,0,0,0,0,0,0,0,0,0,0
2072,22,2009,0,0,0,0,0,0,0,0,0,0
8633,17,2009,0,0,0,0,0,0,0,0,0,0
4432,35,2006,18,7,5,0,2,10,9,0,0,167
5780,20,2008,1,4,0,0,0,0,7,1,0,16
3445,22,2002,2,9,1,0,1,1,86,0,0,49
8365,5,2010,0,0,0,0,0,0,0,0,0,0
4641,28,2004,0,1,0,0,0,0,40,71,0,30
3116,19,2005,0,0,0,0,0,0,0,16,0,16
7042,35,2008,4,5,5,0,0,0,7,0,0,31
1232,20,2012,0,5,1,0,0,0,21,7,0,5
5414,5,2005,0,0,0,0,0,0,0,0,0,0
3825,28,2012,0,0,0,0,0,0,0,5,0,0
7218,23,2002,0,1,0,0,0,0,1,0,0,1
1080,22,2005,2,14,1,0,0,1,11,0,0,77
9693,28,2005,2,1,1,0,1,0,15,12,0,130
8987,21,2013,0,0,0,0,0,0,0,0,0,0
3595,5,2011,0,0,0,0,0,0,0,0,0,0
7691,20,2005,0,4,0,0,0,0,8,0,0,6
8295,18,2013,0,0,0,0,0,0,0,18,0,0
3523,6,2011,0,0,0,0,0,3,6,119,0,7
91,18,2001,0,1,0,0,0,0,0,0,0,0
6897,27,2010,0,0,0,0,0,0,0,0,0,0
446,36,2005,0,0,0,0,0,0,0,2,0,0
59,35,2005,2,2,0,0,0,1,2,9,9,8
4325,31,2013,0,0,0,0,0,0,0,0,0,0
8344,22,2004,0,7,0,0,0,0,28,0,0,26
9818,36,2011,0,0,0,0,0,0,1,1,0,0
3790,36,2004,0,0,0,0,0,0,0,8,0,0
5955,3,2010,1,1,0,0,0,1,25,69,0,48
6342,26,2009,0,0,0,0,0,0,0,0,0,0
6036,26,2005,0,0,0,0,0,0,0,0,0,0
1798,14,2013,0,1,1,0,0,0,3,3,0,23
892,35,2010,3,5,1,0,0,0,0,0,0,31
1071,13,2008,0,0,0,0,0,0,0,2,0,2
2120,35,2003,3,0,0,0,0,0,0,1,0,1
1206,33,2011,0,0,0,0,0,0,0,44,0,0
8374,23,2009,0,0,0,0,0,0,0,0,0,0
2980,4,2011,0,0,0,0,0,0,0,0,0,0
2404,33,2006,0,0,0,0,0,0,1,0,0,0
9594,15,2005,1,1,1,0,0,0,7,7,0,7
5566,31,2007,1,0,0,0,1,1,0,2,0,77
2157,17,2005,0,0,0,0,0,0,0,0,0,0
6805,36,2011,0,0,0,0,0,0,0,0,0,0
8323,15,2001,0,0,0,0,0,0,0,2,0,2
4374,36,2005,0,0,0,0,0,0,0,2,0,0
8238,19,2013,2,5,0,1,0,0,8,43,0,35
1839,18,2010,0,0,0,0,0,0,0,20,0,0
7028,28,2013,0,1,2,0,0,0,18,21,0,0
1785,5,2004,0,0,0,0,0,0,0,0,0,0
3615,35,2005,2,4,0,0,0,0,0,19,0,19
8565,28,2010,0,0,0,0,0,0,0,1,0,0
6212,34,2012,0,2,0,0,0,0,7,0,0,1
2608,27,2010,0,0,0,0,0,0,0,0,0,0
7880,18,2007,0,3,1,0,0,0,13,21,0,4
3113,31,2007,0,0,0,0,0,0,11,3,0,20
7452,35,2003,6,0,0,0,0,0,0,6,0,11
2528,8,2011,0,1,0,0,0,0,0,0,0,1
2316,34,2004,0,0,0,0,0,0,0,0,0,0
3853,20,2005,0,2,0,0,0,0,9,7,0,10
8176,15,2002,0,2,2,0,0,0,2,0,0,4
7803,25,2009,0,0,0,0,0,0,0,0,0,0
5752,23,2013,1,11,0,0,2,0,7,1,0,61
7919,35,2013,0,3,0,0,0,0,2,0,0,23
115,15,2004,0,0,1,0,0,0,6,3,0,3
4310,22,2001,2,4,1,0,0,0,1,0,0,19
3360,35,2005,5,1,1,1,1,5,15,0,0,53
812,6,2006,0,0,0,0,0,0,0,88,0,0
4386,35,2001,6,9,2,0,1,4,7,106,0,31
1468,35,2001,10,3,3,1,0,1,2,0,0,61
4670,22,2009,0,0,0,0,0,0,4,0,0,2
5919,15,2002,1,1,0,0,0,0,7,1,0,1
6757,37,2012,0,0,0,0,0,0,0,0,0,0
1373,20,2005,0,1,0,0,0,0,0,1,0,1
9072,6,2005,0,0,0,0,0,0,0,0,14,0
7629,11,2003,0,0,0,0,0,0,0,0,0,0
7892,30,2008,0,1,0,0,0,0,0,5,0,0
9634,22,2011,0,1,1,0,0,0,0,0,0,7
4850,28,2006,0,0,0,0,0,0,0,0,0,0
4768,35,2002,10,4,0,0,1,1,12,23,0,47
2942,17,2010,0,0,0,0,0,0,0,0,0,0
90,37,2005,0,0,0,0,0,0,0,0,0,0
5911,23,2008,0,3,2,0,0,0,1,3,0,13
6971,14,2011,0,0,0,0,0,0,0,0,0,0
6592,22,2007,3,8,1,0,0,2,36,0,0,22
425,4,2007,0,0,0,0,0,0,0,0,0,0
8829,22,2011,3,13,0,0,0,1,63,0,0,38
7355,33,2003,0,0,0,0,0,0,0,2,0,2
3092,22,2002,0,4,0,0,0,0,2,7,0,1
3823,3,2010,1,0,0,0,0,0,0,58,2,0
8111,37,2003,0,0,0,0,0,0,0,0,0,0
6582,4,2003,0,0,0,0,0,0,0,0,0,0
5347,33,2010,0,0,0,0,0,0,5,33,0,0
3903,36,2004,0,0,0,0,0,0,0,10,0,0
3986,35,2012,2,1,0,0,0,0,0,50,0,0
594,23,2010,0,3,1,0,1,1,1,4,0,8
1743,34,2011,0,0,0,0,0,0,0,0,0,0
8339,28,2005,0,2,0,0,0,0,0,0,0,6
7047,23,2009,0,0,0,1,0,0,0,1,0,4
5069,31,2001,1,9,5,0,0,0,62,67,0,15
9810,35,2009,1,1,1,0,0,0,3,45,0,9
9,5,2013,0,0,0,0,0,0,0,0,0,0
2903,22,2007,0,13,1,0,0,1,1,42,0,24
7164,23,2011,0,0,0,0,0,0,0,2,0,2
7845,36,2008,1,0,0,0,0,0,0,1,0,0
6789,36,2013,0,0,1,0,0,0,2,1,0,0
106,27,2011,0,0,0,0,0,0,0,0,0,0
1270,8,2010,1,1,0,0,0,0,0,0,0,13
7205,6,2004,0,0,0,0,0,0,0,48,0,0
2259,18,2009,0,0,0,0,0,0,3,7,0,1
1526,16,2008,0,0,0,0,0,0,0,0,0,0
5710,3,2006,1,2,0,0,0,2,41,32,0,93
152,27,2005,0,0,0,0,0,0,0,0,0,0
789,35,2011,3,4,5,0,0,0,2,1,0,36
8369,4,2002,0,0,0,0,0,0,0,0,0,0
3567,15,2013,5,6,1,0,0,0,2,1,0,19
9027,19,2009,0,0,0,0,0,0,0,18,0,0
2338,14,2001,1,2,0,0,0,2,2,58,0,94
5155,30,2010,0,0,0,0,0,0,0,0,0,0
266,6,2013,2,5,0,0,0,1,2,156,0,0
2979,26,2007,0,0,0,0,0,0,0,0,0,0
7918,22,2003,1,1,0,0,0,0,1,0,0,19
2475,5,2010,0,0,0,0,0,0,0,0,0,0
